sx,sy,angle,x,y,value,stick_dist
246,76,12746,0.9397934,-0.341743,1,1
246,77,12972,0.9469787,-0.3212964,1,1
246,78,12972,0.9469787,-0.3212964,1,1
246,79,13140,0.9520286,-0.3060092,1,1
246,80,13193,0.9535826,-0.3011313,1,1
246,81,13193,0.9535826,-0.3011313,1,1
246,82,13360,0.9582877,-0.2858051,1,1
246,83,13410,0.9596285,-0.2812704,1,1
246,84,13576,0.9639927,-0.265929,1,1
246,85,13621,0.9651403,-0.261733,1,1
246,86,13787,0.9691685,-0.2463988,1,1
246,87,13787,0.9691685,-0.2463988,1,1
246,88,13993,0.9738412,-0.2272296,1,1
246,89,13993,0.9738412,-0.2272296,1,1
246,90,14158,0.9773231,-0.2117533,1,1
246,91,14193,0.9780365,-0.208434,1,1
246,92,14357,0.9811945,-0.1930219,1,1
246,93,14389,0.9817799,-0.1900219,1,1
246,94,14552,0.9846233,-0.1746912,1,1
246,95,14581,0.9850968,-0.172001,1,1
246,96,14742,0.9876356,-0.1567675,1,1
246,97,14742,0.9876356,-0.1567675,1,1
246,98,14926,0.9902565,-0.1392548,1,1
246,99,15086,0.9922779,-0.1240347,1,1
246,100,15106,0.992511,-0.1221552,1,1
246,101,15265,0.9942511,-0.1070732,1,1
246,102,15281,0.9944226,-0.1054691,1,1
246,103,15438,0.9958932,-0.09053575,1,1
246,104,15607,0.997227,-0.07441992,1,1
246,105,15607,0.997227,-0.07441992,1,1
246,106,15771,0.9982744,-0.05872202,1,1
246,107,15771,0.9982744,-0.05872202,1,1
246,108,15930,0.9990562,-0.04343722,1,1
246,109,16081,0.9995801,-0.02897334,1,1
246,110,16086,0.9995921,-0.02855978,1,1
246,111,16235,0.999898,-0.01428426,1,1
246,112,16384,1,0,1,1
246,113,16384,1,0,1,1
246,114,16384,1,0,1,1
246,115,16384,1,0,1,1
246,116,16384,1,0,1,1
246,117,16384,1,0,1,1
246,118,16384,1,0,1,1
246,119,16384,1,0,1,1
246,120,16384,1,0,1,1
246,121,16384,1,0,1,1
246,122,16384,1,0,1,1
246,123,16384,1,0,1,1
246,124,16384,1,0,1,1
246,125,16384,1,0,1,1
246,126,16384,1,0,1,1
246,127,16384,1,0,1,1
246,128,16384,1,0,1,1
246,129,16384,1,0,1,1
246,130,16384,1,0,1,1
246,131,16384,1,0,1,1
246,132,16384,1,0,1,1
246,133,16384,1,0,1,1
246,134,16384,1,0,1,1
246,135,16384,1,0,1,1
246,136,16384,1,0,1,1
246,137,16384,1,0,1,1
246,138,16384,1,0,1,1
246,139,16384,1,0,1,1
246,140,16384,1,0,1,1
246,141,16384,1,0,1,1
246,142,16384,1,0,1,1
246,143,16384,1,0,1,1
246,144,16384,1,0,1,1
246,145,16532,0.999898,0.01428426,1,1
246,146,16681,0.9995921,0.02855978,1,1
246,147,16686,0.9995801,0.02897334,1,1
246,148,16837,0.9990562,0.04343722,1,1
246,149,16996,0.9982744,0.05872202,1,1
246,150,16996,0.9982744,0.05872202,1,1
246,151,17160,0.997227,0.07441992,1,1
246,152,17160,0.997227,0.07441992,1,1
246,153,17329,0.9958932,0.09053575,1,1
246,154,17486,0.9944226,0.1054691,1,1
246,155,17502,0.9942511,0.1070732,1,1
246,156,17661,0.992511,0.1221552,1,1
246,157,17681,0.9922779,0.1240347,1,1
246,158,17841,0.9902565,0.1392548,1,1
246,159,18025,0.9876356,0.1567675,1,1
246,160,18025,0.9876356,0.1567675,1,1
246,161,18187,0.9850968,0.172001,1,1
246,162,18215,0.9846233,0.1746912,1,1
246,163,18378,0.9817799,0.1900219,1,1
246,164,18410,0.9811945,0.1930219,1,1
246,165,18574,0.9780365,0.208434,1,1
246,166,18609,0.9773231,0.2117533,1,1
246,167,18774,0.9738412,0.2272296,1,1
246,168,18774,0.9738412,0.2272296,1,1
246,169,18980,0.9691685,0.2463988,1,1
246,170,18980,0.9691685,0.2463988,1,1
246,171,19146,0.9651403,0.261733,1,1
246,172,19191,0.9639927,0.265929,1,1
246,173,19357,0.9596285,0.2812704,1,1
246,174,19407,0.9582877,0.2858051,1,1
246,175,19574,0.9535826,0.3011313,1,1
246,176,19574,0.9535826,0.3011313,1,1
246,177,19627,0.9520286,0.3060092,1,1
246,178,19795,0.9469787,0.3212964,1,1
246,179,19795,0.9469787,0.3212964,1,1
246,180,20021,0.9397934,0.341743,1,1
246,181,20021,0.9397934,0.341743,1,1
246,182,20188,0.9342183,0.3567016,1,1
246,183,20252,0.9320047,0.3624463,1,1
246,184,20252,0.9320047,0.3624463,1,1
246,185,20419,0.9260923,0.3772969,1,1
246,186,20487,0.9235916,0.3833776,1,1
246,187,20654,0.917345,0.3980931,1,1
246,188,20654,0.917345,0.3980931,1,1
246,189,20727,0.9145353,0.404506,1,1
246,190,20894,0.9079595,0.4190582,1,1
246,191,20894,0.9079595,0.4190582,1,1
246,192,20894,0.9079595,0.4190582,1,1
246,193,20894,0.9079595,0.4190582,1,1
246,194,21137,0.8979207,0.4401572,1,1
246,195,21137,0.8979207,0.4401572,1,1
246,196,21301,0.8909061,0.4541875,1,1
246,197,21385,0.8872169,0.4613528,1,1
246,198,21385,0.8872169,0.4613528,1,1
246,199,21548,0.8799054,0.4751489,1,1
246,200,21548,0.8799054,0.4751489,1,1
246,201,21637,0.8758383,0.4826048,1,1
246,202,21798,0.8682432,0.4961389,1,1
246,203,21798,0.8682432,0.4961389,1,1
246,204,21892,0.8637789,0.503871,1,1
246,205,22052,0.8559156,0.5171157,1,1
246,206,22052,0.8559156,0.5171157,1,1
246,207,22052,0.8559156,0.5171157,1,1
246,208,22309,0.8429222,0.5380354,1,1
246,209,22309,0.8429222,0.5380354,1,1
246,210,22309,0.8429222,0.5380354,1,1
246,211,22465,0.8347726,0.5505947,1,1
246,212,22569,0.8292664,0.5588534,1,1
246,213,22569,0.8292664,0.5588534,1,1
246,214,22569,0.8292664,0.5588534,1,1
246,215,22723,0.8209051,0.5710645,1,1
246,216,22723,0.8209051,0.5710645,1,1
246,217,22831,0.8149553,0.5795238,1,1
246,218,22983,0.806405,0.5913637,1,1
246,219,22983,0.806405,0.5913637,1,1
246,220,22983,0.806405,0.5913637,1,1
246,221,23095,0.8,0.6,1,1
246,222,23246,0.791285,0.6114475,1,1
246,223,23246,0.791285,0.6114475,1,1
246,224,23246,0.791285,0.6114475,1,1
246,225,23246,0.791285,0.6114475,1,1
246,226,23509,0.775562,0.6312714,1,1
246,227,23509,0.775562,0.6312714,1,1
246,228,23509,0.775562,0.6312714,1,1
246,229,23654,0.7667577,0.6419367,1,1
246,230,23775,0.7592567,0.6507914,1,1
246,231,23775,0.7592567,0.6507914,1,1
246,232,23775,0.7592567,0.6507914,1,1
246,233,23775,0.7592567,0.6507914,1,1
246,234,23916,0.750359,0.6610306,1,1
246,235,23916,0.750359,0.6610306,1,1
246,236,24041,0.7423931,0.6699645,1,1
246,237,24041,0.7423931,0.6699645,1,1
246,238,24180,0.7334303,0.6797646,1,1
246,239,24180,0.7334303,0.6797646,1,1
246,240,24180,0.7334303,0.6797646,1,1
246,241,24308,0.7249994,0.6887494,1,1
246,242,24443,0.7160001,0.6981001,1,1
246,243,24443,0.7160001,0.6981001,1,1
246,244,24443,0.7160001,0.6981001,1,1
246,245,24443,0.7160001,0.6981001,1,1
246,246,24576,0.7071068,0.7071068,1,1
246,247,24708,0.6981001,0.7160001,1,1
246,248,24708,0.6981001,0.7160001,1,1
246,249,24708,0.6981001,0.7160001,1,1
246,250,24708,0.6981001,0.7160001,1,1
246,251,24843,0.6887494,0.7249994,1,1
246,252,24971,0.6797646,0.7334303,1,1
246,253,24971,0.6797646,0.7334303,1,1
246,254,24971,0.6797646,0.7334303,1,1
246,255,24971,0.6797646,0.7334303,1,1
247,0,7796,0.6797646,-0.7334303,1,1
247,1,7796,0.6797646,-0.7334303,1,1
247,2,7796,0.6797646,-0.7334303,1,1
247,3,7796,0.6797646,-0.7334303,1,1
247,4,7924,0.6887494,-0.7249994,1,1
247,5,8059,0.6981001,-0.7160001,1,1
247,6,8059,0.6981001,-0.7160001,1,1
247,7,8059,0.6981001,-0.7160001,1,1
247,8,8059,0.6981001,-0.7160001,1,1
247,9,8192,0.7071068,-0.7071068,1,1
247,10,8324,0.7160001,-0.6981001,1,1
247,11,8324,0.7160001,-0.6981001,1,1
247,12,8324,0.7160001,-0.6981001,1,1
247,13,8324,0.7160001,-0.6981001,1,1
247,14,8459,0.7249994,-0.6887494,1,1
247,15,8587,0.7334303,-0.6797646,1,1
247,16,8587,0.7334303,-0.6797646,1,1
247,17,8587,0.7334303,-0.6797646,1,1
247,18,8726,0.7423931,-0.6699645,1,1
247,19,8726,0.7423931,-0.6699645,1,1
247,20,8726,0.7423931,-0.6699645,1,1
247,21,8851,0.750359,-0.6610306,1,1
247,22,8851,0.750359,-0.6610306,1,1
247,23,8992,0.7592567,-0.6507914,1,1
247,24,8992,0.7592567,-0.6507914,1,1
247,25,8992,0.7592567,-0.6507914,1,1
247,26,9113,0.7667577,-0.6419367,1,1
247,27,9258,0.775562,-0.6312714,1,1
247,28,9258,0.775562,-0.6312714,1,1
247,29,9258,0.775562,-0.6312714,1,1
247,30,9258,0.775562,-0.6312714,1,1
247,31,9521,0.791285,-0.6114475,1,1
247,32,9521,0.791285,-0.6114475,1,1
247,33,9521,0.791285,-0.6114475,1,1
247,34,9672,0.8,-0.6,1,1
247,35,9784,0.806405,-0.5913637,1,1
247,36,9784,0.806405,-0.5913637,1,1
247,37,9784,0.806405,-0.5913637,1,1
247,38,9936,0.8149553,-0.5795238,1,1
247,39,9936,0.8149553,-0.5795238,1,1
247,40,10044,0.8209051,-0.5710645,1,1
247,41,10198,0.8292664,-0.5588534,1,1
247,42,10198,0.8292664,-0.5588534,1,1
247,43,10198,0.8292664,-0.5588534,1,1
247,44,10302,0.8347726,-0.5505947,1,1
247,45,10458,0.8429222,-0.5380354,1,1
247,46,10458,0.8429222,-0.5380354,1,1
247,47,10458,0.8429222,-0.5380354,1,1
247,48,10715,0.8559156,-0.5171157,1,1
247,49,10715,0.8559156,-0.5171157,1,1
247,50,10715,0.8559156,-0.5171157,1,1
247,51,10875,0.8637789,-0.503871,1,1
247,52,10969,0.8682432,-0.4961389,1,1
247,53,10969,0.8682432,-0.4961389,1,1
247,54,11130,0.8758383,-0.4826048,1,1
247,55,11130,0.8758383,-0.4826048,1,1
247,56,11219,0.8799054,-0.4751489,1,1
247,57,11382,0.8872169,-0.4613528,1,1
247,58,11382,0.8872169,-0.4613528,1,1
247,59,11466,0.8909061,-0.4541875,1,1
247,60,11630,0.8979207,-0.4401572,1,1
247,61,11630,0.8979207,-0.4401572,1,1
247,62,11630,0.8979207,-0.4401572,1,1
247,63,11873,0.9079595,-0.4190582,1,1
247,64,11873,0.9079595,-0.4190582,1,1
247,65,11873,0.9079595,-0.4190582,1,1
247,66,11873,0.9079595,-0.4190582,1,1
247,67,12113,0.917345,-0.3980931,1,1
247,68,12113,0.917345,-0.3980931,1,1
247,69,12280,0.9235916,-0.3833776,1,1
247,70,12280,0.9235916,-0.3833776,1,1
247,71,12348,0.9260923,-0.3772969,1,1
247,72,12515,0.9320047,-0.3624463,1,1
247,73,12515,0.9320047,-0.3624463,1,1
247,74,12746,0.9397934,-0.341743,1,1
247,75,12746,0.9397934,-0.341743,1,1
247,76,12746,0.9397934,-0.341743,1,1
247,77,12972,0.9469787,-0.3212964,1,1
247,78,12972,0.9469787,-0.3212964,1,1
247,79,13140,0.9520286,-0.3060092,1,1
247,80,13193,0.9535826,-0.3011313,1,1
247,81,13360,0.9582877,-0.2858051,1,1
247,82,13410,0.9596285,-0.2812704,1,1
247,83,13410,0.9596285,-0.2812704,1,1
247,84,13576,0.9639927,-0.265929,1,1
247,85,13621,0.9651403,-0.261733,1,1
247,86,13787,0.9691685,-0.2463988,1,1
247,87,13787,0.9691685,-0.2463988,1,1
247,88,13993,0.9738412,-0.2272296,1,1
247,89,13993,0.9738412,-0.2272296,1,1
247,90,14193,0.9780365,-0.208434,1,1
247,91,14193,0.9780365,-0.208434,1,1
247,92,14357,0.9811945,-0.1930219,1,1
247,93,14389,0.9817799,-0.1900219,1,1
247,94,14552,0.9846233,-0.1746912,1,1
247,95,14581,0.9850968,-0.172001,1,1
247,96,14742,0.9876356,-0.1567675,1,1
247,97,14926,0.9902565,-0.1392548,1,1
247,98,14926,0.9902565,-0.1392548,1,1
247,99,15086,0.9922779,-0.1240347,1,1
247,100,15106,0.992511,-0.1221552,1,1
247,101,15265,0.9942511,-0.1070732,1,1
247,102,15281,0.9944226,-0.1054691,1,1
247,103,15438,0.9958932,-0.09053575,1,1
247,104,15607,0.997227,-0.07441992,1,1
247,105,15607,0.997227,-0.07441992,1,1
247,106,15771,0.9982744,-0.05872202,1,1
247,107,15771,0.9982744,-0.05872202,1,1
247,108,15930,0.9990562,-0.04343722,1,1
247,109,16081,0.9995801,-0.02897334,1,1
247,110,16086,0.9995921,-0.02855978,1,1
247,111,16235,0.999898,-0.01428426,1,1
247,112,16384,1,0,1,1
247,113,16384,1,0,1,1
247,114,16384,1,0,1,1
247,115,16384,1,0,1,1
247,116,16384,1,0,1,1
247,117,16384,1,0,1,1
247,118,16384,1,0,1,1
247,119,16384,1,0,1,1
247,120,16384,1,0,1,1
247,121,16384,1,0,1,1
247,122,16384,1,0,1,1
247,123,16384,1,0,1,1
247,124,16384,1,0,1,1
247,125,16384,1,0,1,1
247,126,16384,1,0,1,1
247,127,16384,1,0,1,1
247,128,16384,1,0,1,1
247,129,16384,1,0,1,1
247,130,16384,1,0,1,1
247,131,16384,1,0,1,1
247,132,16384,1,0,1,1
247,133,16384,1,0,1,1
247,134,16384,1,0,1,1
247,135,16384,1,0,1,1
247,136,16384,1,0,1,1
247,137,16384,1,0,1,1
247,138,16384,1,0,1,1
247,139,16384,1,0,1,1
247,140,16384,1,0,1,1
247,141,16384,1,0,1,1
247,142,16384,1,0,1,1
247,143,16384,1,0,1,1
247,144,16384,1,0,1,1
247,145,16532,0.999898,0.01428426,1,1
247,146,16681,0.9995921,0.02855978,1,1
247,147,16686,0.9995801,0.02897334,1,1
247,148,16837,0.9990562,0.04343722,1,1
247,149,16996,0.9982744,0.05872202,1,1
247,150,16996,0.9982744,0.05872202,1,1
247,151,17160,0.997227,0.07441992,1,1
247,152,17160,0.997227,0.07441992,1,1
247,153,17329,0.9958932,0.09053575,1,1
247,154,17486,0.9944226,0.1054691,1,1
247,155,17502,0.9942511,0.1070732,1,1
247,156,17661,0.992511,0.1221552,1,1
247,157,17681,0.9922779,0.1240347,1,1
247,158,17841,0.9902565,0.1392548,1,1
247,159,17841,0.9902565,0.1392548,1,1
247,160,18025,0.9876356,0.1567675,1,1
247,161,18187,0.9850968,0.172001,1,1
247,162,18215,0.9846233,0.1746912,1,1
247,163,18378,0.9817799,0.1900219,1,1
247,164,18410,0.9811945,0.1930219,1,1
247,165,18574,0.9780365,0.208434,1,1
247,166,18574,0.9780365,0.208434,1,1
247,167,18774,0.9738412,0.2272296,1,1
247,168,18774,0.9738412,0.2272296,1,1
247,169,18980,0.9691685,0.2463988,1,1
247,170,18980,0.9691685,0.2463988,1,1
247,171,19146,0.9651403,0.261733,1,1
247,172,19191,0.9639927,0.265929,1,1
247,173,19357,0.9596285,0.2812704,1,1
247,174,19357,0.9596285,0.2812704,1,1
247,175,19407,0.9582877,0.2858051,1,1
247,176,19574,0.9535826,0.3011313,1,1
247,177,19627,0.9520286,0.3060092,1,1
247,178,19795,0.9469787,0.3212964,1,1
247,179,19795,0.9469787,0.3212964,1,1
247,180,20021,0.9397934,0.341743,1,1
247,181,20021,0.9397934,0.341743,1,1
247,182,20021,0.9397934,0.341743,1,1
247,183,20252,0.9320047,0.3624463,1,1
247,184,20252,0.9320047,0.3624463,1,1
247,185,20419,0.9260923,0.3772969,1,1
247,186,20487,0.9235916,0.3833776,1,1
247,187,20487,0.9235916,0.3833776,1,1
247,188,20654,0.917345,0.3980931,1,1
247,189,20654,0.917345,0.3980931,1,1
247,190,20894,0.9079595,0.4190582,1,1
247,191,20894,0.9079595,0.4190582,1,1
247,192,20894,0.9079595,0.4190582,1,1
247,193,20894,0.9079595,0.4190582,1,1
247,194,21137,0.8979207,0.4401572,1,1
247,195,21137,0.8979207,0.4401572,1,1
247,196,21137,0.8979207,0.4401572,1,1
247,197,21301,0.8909061,0.4541875,1,1
247,198,21385,0.8872169,0.4613528,1,1
247,199,21385,0.8872169,0.4613528,1,1
247,200,21548,0.8799054,0.4751489,1,1
247,201,21637,0.8758383,0.4826048,1,1
247,202,21637,0.8758383,0.4826048,1,1
247,203,21798,0.8682432,0.4961389,1,1
247,204,21798,0.8682432,0.4961389,1,1
247,205,21892,0.8637789,0.503871,1,1
247,206,22052,0.8559156,0.5171157,1,1
247,207,22052,0.8559156,0.5171157,1,1
247,208,22052,0.8559156,0.5171157,1,1
247,209,22309,0.8429222,0.5380354,1,1
247,210,22309,0.8429222,0.5380354,1,1
247,211,22309,0.8429222,0.5380354,1,1
247,212,22465,0.8347726,0.5505947,1,1
247,213,22569,0.8292664,0.5588534,1,1
247,214,22569,0.8292664,0.5588534,1,1
247,215,22569,0.8292664,0.5588534,1,1
247,216,22723,0.8209051,0.5710645,1,1
247,217,22831,0.8149553,0.5795238,1,1
247,218,22831,0.8149553,0.5795238,1,1
247,219,22983,0.806405,0.5913637,1,1
247,220,22983,0.806405,0.5913637,1,1
247,221,22983,0.806405,0.5913637,1,1
247,222,23095,0.8,0.6,1,1
247,223,23246,0.791285,0.6114475,1,1
247,224,23246,0.791285,0.6114475,1,1
247,225,23246,0.791285,0.6114475,1,1
247,226,23509,0.775562,0.6312714,1,1
247,227,23509,0.775562,0.6312714,1,1
247,228,23509,0.775562,0.6312714,1,1
247,229,23509,0.775562,0.6312714,1,1
247,230,23654,0.7667577,0.6419367,1,1
247,231,23775,0.7592567,0.6507914,1,1
247,232,23775,0.7592567,0.6507914,1,1
247,233,23775,0.7592567,0.6507914,1,1
247,234,23916,0.750359,0.6610306,1,1
247,235,23916,0.750359,0.6610306,1,1
247,236,24041,0.7423931,0.6699645,1,1
247,237,24041,0.7423931,0.6699645,1,1
247,238,24041,0.7423931,0.6699645,1,1
247,239,24180,0.7334303,0.6797646,1,1
247,240,24180,0.7334303,0.6797646,1,1
247,241,24180,0.7334303,0.6797646,1,1
247,242,24308,0.7249994,0.6887494,1,1
247,243,24443,0.7160001,0.6981001,1,1
247,244,24443,0.7160001,0.6981001,1,1
247,245,24443,0.7160001,0.6981001,1,1
247,246,24443,0.7160001,0.6981001,1,1
247,247,24576,0.7071068,0.7071068,1,1
247,248,24708,0.6981001,0.7160001,1,1
247,249,24708,0.6981001,0.7160001,1,1
247,250,24708,0.6981001,0.7160001,1,1
247,251,24708,0.6981001,0.7160001,1,1
247,252,24843,0.6887494,0.7249994,1,1
247,253,24971,0.6797646,0.7334303,1,1
247,254,24971,0.6797646,0.7334303,1,1
247,255,24971,0.6797646,0.7334303,1,1
248,0,7796,0.6797646,-0.7334303,1,1
248,1,7796,0.6797646,-0.7334303,1,1
248,2,7924,0.6887494,-0.7249994,1,1
248,3,7924,0.6887494,-0.7249994,1,1
248,4,8059,0.6981001,-0.7160001,1,1
248,5,8059,0.6981001,-0.7160001,1,1
248,6,8059,0.6981001,-0.7160001,1,1
248,7,8059,0.6981001,-0.7160001,1,1
248,8,8192,0.7071068,-0.7071068,1,1
248,9,8324,0.7160001,-0.6981001,1,1
248,10,8324,0.7160001,-0.6981001,1,1
248,11,8324,0.7160001,-0.6981001,1,1
248,12,8324,0.7160001,-0.6981001,1,1
248,13,8459,0.7249994,-0.6887494,1,1
248,14,8587,0.7334303,-0.6797646,1,1
248,15,8587,0.7334303,-0.6797646,1,1
248,16,8587,0.7334303,-0.6797646,1,1
248,17,8587,0.7334303,-0.6797646,1,1
248,18,8726,0.7423931,-0.6699645,1,1
248,19,8726,0.7423931,-0.6699645,1,1
248,20,8851,0.750359,-0.6610306,1,1
248,21,8851,0.750359,-0.6610306,1,1
248,22,8992,0.7592567,-0.6507914,1,1
248,23,8992,0.7592567,-0.6507914,1,1
248,24,8992,0.7592567,-0.6507914,1,1
248,25,9113,0.7667577,-0.6419367,1,1
248,26,9258,0.775562,-0.6312714,1,1
248,27,9258,0.775562,-0.6312714,1,1
248,28,9258,0.775562,-0.6312714,1,1
248,29,9258,0.775562,-0.6312714,1,1
248,30,9521,0.791285,-0.6114475,1,1
248,31,9521,0.791285,-0.6114475,1,1
248,32,9521,0.791285,-0.6114475,1,1
248,33,9521,0.791285,-0.6114475,1,1
248,34,9784,0.806405,-0.5913637,1,1
248,35,9784,0.806405,-0.5913637,1,1
248,36,9784,0.806405,-0.5913637,1,1
248,37,9936,0.8149553,-0.5795238,1,1
248,38,9936,0.8149553,-0.5795238,1,1
248,39,10044,0.8209051,-0.5710645,1,1
248,40,10044,0.8209051,-0.5710645,1,1
248,41,10198,0.8292664,-0.5588534,1,1
248,42,10198,0.8292664,-0.5588534,1,1
248,43,10302,0.8347726,-0.5505947,1,1
248,44,10458,0.8429222,-0.5380354,1,1
248,45,10458,0.8429222,-0.5380354,1,1
248,46,10458,0.8429222,-0.5380354,1,1
248,47,10557,0.8479983,-0.529999,1,1
248,48,10715,0.8559156,-0.5171157,1,1
248,49,10715,0.8559156,-0.5171157,1,1
248,50,10715,0.8559156,-0.5171157,1,1
248,51,10969,0.8682432,-0.4961389,1,1
248,52,10969,0.8682432,-0.4961389,1,1
248,53,10969,0.8682432,-0.4961389,1,1
248,54,11130,0.8758383,-0.4826048,1,1
248,55,11219,0.8799054,-0.4751489,1,1
248,56,11219,0.8799054,-0.4751489,1,1
248,57,11382,0.8872169,-0.4613528,1,1
248,58,11382,0.8872169,-0.4613528,1,1
248,59,11466,0.8909061,-0.4541875,1,1
248,60,11630,0.8979207,-0.4401572,1,1
248,61,11630,0.8979207,-0.4401572,1,1
248,62,11709,0.9012524,-0.4332944,1,1
248,63,11873,0.9079595,-0.4190582,1,1
248,64,11873,0.9079595,-0.4190582,1,1
248,65,11873,0.9079595,-0.4190582,1,1
248,66,12040,0.9145353,-0.404506,1,1
248,67,12113,0.917345,-0.3980931,1,1
248,68,12113,0.917345,-0.3980931,1,1
248,69,12280,0.9235916,-0.3833776,1,1
248,70,12348,0.9260923,-0.3772969,1,1
248,71,12515,0.9320047,-0.3624463,1,1
248,72,12515,0.9320047,-0.3624463,1,1
248,73,12579,0.9342183,-0.3567016,1,1
248,74,12746,0.9397934,-0.341743,1,1
248,75,12746,0.9397934,-0.341743,1,1
248,76,12972,0.9469787,-0.3212964,1,1
248,77,12972,0.9469787,-0.3212964,1,1
248,78,12972,0.9469787,-0.3212964,1,1
248,79,13193,0.9535826,-0.3011313,1,1
248,80,13193,0.9535826,-0.3011313,1,1
248,81,13360,0.9582877,-0.2858051,1,1
248,82,13410,0.9596285,-0.2812704,1,1
248,83,13576,0.9639927,-0.265929,1,1
248,84,13576,0.9639927,-0.265929,1,1
248,85,13787,0.9691685,-0.2463988,1,1
248,86,13787,0.9691685,-0.2463988,1,1
248,87,13828,0.9701425,-0.2425356,1,1
248,88,13993,0.9738412,-0.2272296,1,1
248,89,13993,0.9738412,-0.2272296,1,1
248,90,14193,0.9780365,-0.208434,1,1
248,91,14193,0.9780365,-0.208434,1,1
248,92,14357,0.9811945,-0.1930219,1,1
248,93,14389,0.9817799,-0.1900219,1,1
248,94,14552,0.9846233,-0.1746912,1,1
248,95,14742,0.9876356,-0.1567675,1,1
248,96,14742,0.9876356,-0.1567675,1,1
248,97,14926,0.9902565,-0.1392548,1,1
248,98,14926,0.9902565,-0.1392548,1,1
248,99,15106,0.992511,-0.1221552,1,1
248,100,15106,0.992511,-0.1221552,1,1
248,101,15265,0.9942511,-0.1070732,1,1
248,102,15281,0.9944226,-0.1054691,1,1
248,103,15438,0.9958932,-0.09053575,1,1
248,104,15607,0.997227,-0.07441992,1,1
248,105,15607,0.997227,-0.07441992,1,1
248,106,15771,0.9982744,-0.05872202,1,1
248,107,15924,0.9990283,-0.04407478,1,1
248,108,15930,0.9990562,-0.04343722,1,1
248,109,16081,0.9995801,-0.02897334,1,1
248,110,16086,0.9995921,-0.02855978,1,1
248,111,16235,0.999898,-0.01428426,1,1
248,112,16384,1,0,1,1
248,113,16384,1,0,1,1
248,114,16384,1,0,1,1
248,115,16384,1,0,1,1
248,116,16384,1,0,1,1
248,117,16384,1,0,1,1
248,118,16384,1,0,1,1
248,119,16384,1,0,1,1
248,120,16384,1,0,1,1
248,121,16384,1,0,1,1
248,122,16384,1,0,1,1
248,123,16384,1,0,1,1
248,124,16384,1,0,1,1
248,125,16384,1,0,1,1
248,126,16384,1,0,1,1
248,127,16384,1,0,1,1
248,128,16384,1,0,1,1
248,129,16384,1,0,1,1
248,130,16384,1,0,1,1
248,131,16384,1,0,1,1
248,132,16384,1,0,1,1
248,133,16384,1,0,1,1
248,134,16384,1,0,1,1
248,135,16384,1,0,1,1
248,136,16384,1,0,1,1
248,137,16384,1,0,1,1
248,138,16384,1,0,1,1
248,139,16384,1,0,1,1
248,140,16384,1,0,1,1
248,141,16384,1,0,1,1
248,142,16384,1,0,1,1
248,143,16384,1,0,1,1
248,144,16384,1,0,1,1
248,145,16532,0.999898,0.01428426,1,1
248,146,16681,0.9995921,0.02855978,1,1
248,147,16686,0.9995801,0.02897334,1,1
248,148,16837,0.9990562,0.04343722,1,1
248,149,16843,0.9990283,0.04407478,1,1
248,150,16996,0.9982744,0.05872202,1,1
248,151,17160,0.997227,0.07441992,1,1
248,152,17160,0.997227,0.07441992,1,1
248,153,17329,0.9958932,0.09053575,1,1
248,154,17486,0.9944226,0.1054691,1,1
248,155,17502,0.9942511,0.1070732,1,1
248,156,17661,0.992511,0.1221552,1,1
248,157,17661,0.992511,0.1221552,1,1
248,158,17841,0.9902565,0.1392548,1,1
248,159,17841,0.9902565,0.1392548,1,1
248,160,18025,0.9876356,0.1567675,1,1
248,161,18025,0.9876356,0.1567675,1,1
248,162,18215,0.9846233,0.1746912,1,1
248,163,18378,0.9817799,0.1900219,1,1
248,164,18410,0.9811945,0.1930219,1,1
248,165,18574,0.9780365,0.208434,1,1
248,166,18574,0.9780365,0.208434,1,1
248,167,18774,0.9738412,0.2272296,1,1
248,168,18774,0.9738412,0.2272296,1,1
248,169,18939,0.9701425,0.2425356,1,1
248,170,18980,0.9691685,0.2463988,1,1
248,171,18980,0.9691685,0.2463988,1,1
248,172,19191,0.9639927,0.265929,1,1
248,173,19191,0.9639927,0.265929,1,1
248,174,19357,0.9596285,0.2812704,1,1
248,175,19407,0.9582877,0.2858051,1,1
248,176,19574,0.9535826,0.3011313,1,1
248,177,19574,0.9535826,0.3011313,1,1
248,178,19795,0.9469787,0.3212964,1,1
248,179,19795,0.9469787,0.3212964,1,1
248,180,19795,0.9469787,0.3212964,1,1
248,181,20021,0.9397934,0.341743,1,1
248,182,20021,0.9397934,0.341743,1,1
248,183,20188,0.9342183,0.3567016,1,1
248,184,20252,0.9320047,0.3624463,1,1
248,185,20252,0.9320047,0.3624463,1,1
248,186,20419,0.9260923,0.3772969,1,1
248,187,20487,0.9235916,0.3833776,1,1
248,188,20654,0.917345,0.3980931,1,1
248,189,20654,0.917345,0.3980931,1,1
248,190,20727,0.9145353,0.404506,1,1
248,191,20894,0.9079595,0.4190582,1,1
248,192,20894,0.9079595,0.4190582,1,1
248,193,20894,0.9079595,0.4190582,1,1
248,194,21058,0.9012524,0.4332944,1,1
248,195,21137,0.8979207,0.4401572,1,1
248,196,21137,0.8979207,0.4401572,1,1
248,197,21301,0.8909061,0.4541875,1,1
248,198,21385,0.8872169,0.4613528,1,1
248,199,21385,0.8872169,0.4613528,1,1
248,200,21548,0.8799054,0.4751489,1,1
